,FIPS,race,location
3623,171699701002199,P1_003N,POINT (-90.67669953275004 40.238940540054884)
3624,171699701002199,P1_003N,POINT (-90.66579416528953 40.238221121186704)
3625,171699701002199,P1_003N,POINT (-90.66762817617872 40.2397636865181)
3626,171699701002199,P1_003N,POINT (-90.67023395855175 40.2385161209385)
3627,171699701002199,P1_003N,POINT (-90.66958880638003 40.23528002224475)
3628,171699701002199,P1_003N,POINT (-90.6674459760437 40.240481399597)
3629,171699701002199,P1_015N,POINT (-90.65334388877314 40.235049325270595)
3630,171699701002199,P1_003N,POINT (-90.65470703080871 40.23950790810399)
3631,171699701002199,P1_003N,POINT (-90.65797035365591 40.2369300763459)
3632,171699701002199,P1_003N,POINT (-90.66090345719024 40.236185405536666)
3633,171699701002199,P1_003N,POINT (-90.65127502270781 40.23684979172068)
3634,171699701002199,P1_003N,POINT (-90.65860715231952 40.240058868487985)
3635,171699701002199,P1_003N,POINT (-90.67259777808232 40.24104832597379)
3636,171699701002199,P1_003N,POINT (-90.65338987498973 40.239604067348274)
3637,171699701002199,P1_003N,POINT (-90.65230298404222 40.23965242708122)
3638,171699701002199,P1_015N,POINT (-90.66874038196946 40.239958028680476)
3639,171699701002199,P1_003N,POINT (-90.66075762819733 40.23834772663574)
3640,171699701002199,P1_003N,POINT (-90.65578479561724 40.23508846681539)
3641,171699701002199,P1_015N,POINT (-90.67463060819435 40.236011513799)
3642,171699701002199,P1_015N,POINT (-90.66409993465729 40.241830477471076)
3643,171699701002199,P1_003N,POINT (-90.67171131332843 40.24197289858897)
3644,171699701002199,P1_003N,POINT (-90.66358180243877 40.23673593616364)
3645,171699701002199,P1_003N,POINT (-90.66613777695247 40.23535918337657)
3646,171699701002199,P1_015N,POINT (-90.66426329653953 40.235723523418535)
3647,171699701002199,P1_015N,POINT (-90.65180518695671 40.2384584199759)
3648,171699701002199,P1_003N,POINT (-90.67232237998216 40.24144822331436)
3649,171699701002199,P1_003N,POINT (-90.66924896577187 40.23760372260193)
3650,171699701002199,P1_003N,POINT (-90.65366149446751 40.24079911469926)
3651,171699701002199,P1_003N,POINT (-90.67716610820861 40.23606865547658)
3652,171699701002199,P1_003N,POINT (-90.67502145129407 40.23998136374523)
3653,171699701002199,P1_003N,POINT (-90.6683088532246 40.24100804559951)
3654,171699701002199,P1_003N,POINT (-90.65223990546028 40.24190746497355)
3655,171699701002199,P1_003N,POINT (-90.65646612420032 40.23697751182477)
3656,171699701002199,P1_015N,POINT (-90.65618091733434 40.23504361739883)
3657,171699701002199,P1_003N,POINT (-90.66294773821281 40.23891784368816)
3658,171699701002199,P1_003N,POINT (-90.67581139683962 40.23906064139565)
3659,171699701002199,P1_003N,POINT (-90.67651210058672 40.23865162964832)
3660,171699701002199,P1_015N,POINT (-90.674423218097 40.236154741647745)
3661,171699701002199,P1_003N,POINT (-90.65602921357491 40.241103922908344)
3662,171699701002199,P1_003N,POINT (-90.66370775344377 40.2373548223)
3663,171699701002199,P1_003N,POINT (-90.66279543977464 40.238275374253014)
3664,171699701002199,P1_003N,POINT (-90.66774658961816 40.2359823625023)
3665,171699701002199,P1_003N,POINT (-90.66219719353694 40.235780096403076)
3666,171699701002199,P1_003N,POINT (-90.67279129054121 40.237548269961096)
3667,171699701002199,P1_015N,POINT (-90.67351846535084 40.24003044010574)
3668,171699701002199,P1_003N,POINT (-90.66094272086636 40.237619138909686)
3669,171699701002199,P1_003N,POINT (-90.65734219920108 40.24031418333385)
3670,171699701002199,P1_003N,POINT (-90.67131954359982 40.238837321136295)
3671,171699701002199,P1_003N,POINT (-90.66382283660032 40.236628130779614)
3672,171699701002199,P1_003N,POINT (-90.67456672104545 40.2384571670799)
3673,171699701002199,P1_015N,POINT (-90.67250193399593 40.24082581952053)
3674,171699701002199,P1_003N,POINT (-90.67661138758535 40.239656619738184)
3675,171699701002199,P1_003N,POINT (-90.6658106938291 40.24147066653645)
3676,171699701002199,P1_003N,POINT (-90.6697260597296 40.23784050322194)
3677,171699701002199,P1_015N,POINT (-90.65103415761376 40.24060183135369)
3678,171699701002199,P1_003N,POINT (-90.66734936252023 40.237261277890816)
3679,171699701002199,P1_003N,POINT (-90.6593781082258 40.2417057039341)
3680,171699701002199,P1_003N,POINT (-90.66979223093833 40.238898078219464)
3681,171699701002199,P1_015N,POINT (-90.65592660969357 40.23544278315077)
3682,171699701002199,P1_003N,POINT (-90.67398544755288 40.23905508468636)
3683,171699701002199,P1_003N,POINT (-90.66995604506948 40.235498559684714)
3684,171699701002199,P1_003N,POINT (-90.65343284029639 40.236002572948024)
3685,171699701002199,P1_003N,POINT (-90.65997440475316 40.23744565812541)
3686,171699701002199,P1_003N,POINT (-90.6735544950222 40.23557394402018)
3687,171699701002199,P1_003N,POINT (-90.6555829267755 40.238660366046524)
3688,171699701002199,P1_003N,POINT (-90.67395501428528 40.23933301014786)
3689,171699701002199,P1_003N,POINT (-90.66681428634332 40.239318254305864)
3690,171699701002199,P1_003N,POINT (-90.67105830506577 40.241600129705134)
3691,171699701002199,P1_003N,POINT (-90.65923386915588 40.236315613275515)
3692,171699701002199,P1_003N,POINT (-90.67382564866874 40.23918752523675)
3693,171699701002199,P1_003N,POINT (-90.67558066304417 40.24113312837453)
3694,171699701002199,P1_003N,POINT (-90.6684488572369 40.23763661507683)
3695,171699701002199,P1_003N,POINT (-90.67526925601341 40.23586729103894)
3696,171699701002199,P1_003N,POINT (-90.65099210982925 40.24125599005068)
3697,171699701002199,P1_003N,POINT (-90.65294608179605 40.23963809883145)
3698,171699701002199,P1_003N,POINT (-90.676535002908 40.23887368169208)
3699,171699701002199,P1_003N,POINT (-90.67033039951754 40.23642538683419)
3700,171699701002199,P1_003N,POINT (-90.65107195506376 40.23790686541924)
3701,171699701002199,P1_003N,POINT (-90.67326025246872 40.235842332494386)
3702,171699701002199,P1_003N,POINT (-90.65054081225693 40.24003071196383)
3703,171699701002199,P1_003N,POINT (-90.67419175177076 40.23809522795811)
3704,171699701002199,P1_015N,POINT (-90.65220632039346 40.2405461045428)
3705,171699701002199,P1_003N,POINT (-90.66015889408021 40.23783743037412)
3706,171699701002199,P1_003N,POINT (-90.66828027826149 40.235341265603395)
3707,171699701002199,P1_003N,POINT (-90.6718693968619 40.23775424151287)
3708,171699701002199,P1_003N,POINT (-90.66819500810892 40.23611233947489)
3709,171699701002199,P1_003N,POINT (-90.65693545997821 40.23656741283714)
3710,171699701002199,P1_015N,POINT (-90.65990059395178 40.23712418426352)
3711,171699701002199,P1_003N,POINT (-90.67378311439668 40.23574010457412)
3712,171699701002199,P1_003N,POINT (-90.67230446281323 40.24192843681012)
3713,171699701002199,P1_003N,POINT (-90.66260761216928 40.235728350945365)
3714,171699701002199,P1_003N,POINT (-90.66592374276036 40.241202857477546)
3715,171699701002199,P1_003N,POINT (-90.65073196726156 40.23685863773901)
3716,171699701002199,P1_003N,POINT (-90.66344779417541 40.24033202032074)
3717,171699701002199,P1_003N,POINT (-90.67044603795541 40.23743613836789)
3718,171699701002199,P1_015N,POINT (-90.67176759657426 40.23919633942685)
3719,171699701002199,P1_003N,POINT (-90.66137854781967 40.2372951368076)
3720,171699701002199,P1_003N,POINT (-90.65864859326 40.242093383161794)
3721,171699701002199,P1_003N,POINT (-90.67018148011428 40.240342008659695)
3722,171699701002199,P1_003N,POINT (-90.65430309849326 40.24162705760141)
3723,171699701002199,P1_003N,POINT (-90.65111236556965 40.23540789383513)
3724,171699701002199,P1_003N,POINT (-90.66125743951893 40.23589033477909)
3725,171699701002199,P1_003N,POINT (-90.66150514973563 40.235757873596775)
3726,171699701002199,P1_003N,POINT (-90.65480247203597 40.23549401374568)
3727,171699701002199,P1_003N,POINT (-90.6521397331788 40.23544297100947)
3728,171699701002199,P1_003N,POINT (-90.65180534959606 40.23707310237359)
3729,171699701002199,P1_003N,POINT (-90.65757008834541 40.23821042626766)
3730,171699701002199,P1_003N,POINT (-90.67356392200467 40.24064842758661)
3731,171699701002199,P1_003N,POINT (-90.66365865759167 40.237668910124356)
3732,171699701002199,P1_015N,POINT (-90.66422177933558 40.239697265167116)
3733,171699701002199,P1_003N,POINT (-90.66318339658696 40.241254039417164)
3734,171699701002199,P1_003N,POINT (-90.66564567013027 40.23500102657416)
3735,171699701002199,P1_003N,POINT (-90.667052845311 40.2356432981616)
3736,171699701002199,P1_003N,POINT (-90.67388461507048 40.24036390761496)
3737,171699701002199,P1_003N,POINT (-90.66494389093695 40.23905120917515)
3738,171699701002199,P1_003N,POINT (-90.67560100030401 40.234878082233266)
3739,171699701002199,P1_003N,POINT (-90.67455064913472 40.239749833131405)
3740,171699701002199,P1_003N,POINT (-90.66188102723368 40.24005688137323)
3741,171699701002199,P1_015N,POINT (-90.66349528509556 40.238704369878285)
3742,171699701002199,P1_015N,POINT (-90.66562653801182 40.23631804009446)
3743,171699701002199,P1_003N,POINT (-90.67625438394504 40.241508308116146)
3744,171699701002199,P1_003N,POINT (-90.66389301201993 40.239765823727005)
3745,171699701002199,P1_003N,POINT (-90.663655307142 40.23712525114105)
3746,171699701002199,P1_003N,POINT (-90.66174900253694 40.24179903693979)
3747,171699701002199,P1_003N,POINT (-90.67050799847556 40.236910211817005)
3748,171699701002199,P1_003N,POINT (-90.6698384711442 40.235082515424274)
3749,171699701002199,P1_003N,POINT (-90.6610203739329 40.24138584485789)
3750,171699701002199,P1_003N,POINT (-90.67270318366889 40.242158371713174)
3751,171699701002199,P1_003N,POINT (-90.67510609959835 40.23723996074851)
3752,171699701002199,P1_003N,POINT (-90.6755376494574 40.240975885307535)
3753,171699701002199,P1_015N,POINT (-90.65693439924557 40.24212813933711)
3754,171699701002199,P1_015N,POINT (-90.67604407667743 40.23572982303164)
3755,171699701002199,P1_003N,POINT (-90.67298879295987 40.237582328077146)
3756,171699701002199,P1_003N,POINT (-90.6652218668388 40.2375041037689)
3757,171699701002199,P1_003N,POINT (-90.6647529641697 40.23756609756718)
3758,171699701002199,P1_003N,POINT (-90.67020291839245 40.24117223761951)
3759,171699701002199,P1_003N,POINT (-90.65990395486817 40.24223968652628)
3760,171699701002199,P1_003N,POINT (-90.66017086180592 40.23721214655504)
3761,171699701002199,P1_003N,POINT (-90.66986930265497 40.23531571919373)
3762,171699701002199,P1_003N,POINT (-90.6604153857165 40.235928950519096)
3763,171699701002199,P1_015N,POINT (-90.66405259278194 40.23575108129102)
3764,171699701002199,P1_003N,POINT (-90.65715501666533 40.23958975860086)
3765,171699701002199,P1_003N,POINT (-90.67433145329598 40.23942833341911)
3766,171699701002199,P1_003N,POINT (-90.65199037316316 40.23607149202479)
3767,171699701002199,P1_003N,POINT (-90.66258607759046 40.2417353785816)
3768,171699701002199,P1_003N,POINT (-90.67008115901096 40.23747375466502)
3769,171699701002199,P1_003N,POINT (-90.65893332382386 40.237261595245414)
3770,171699701002199,P1_003N,POINT (-90.6566253999025 40.238272899360275)
3771,171699701002199,P1_015N,POINT (-90.66303871090412 40.23626787401577)
3772,171699701002199,P1_003N,POINT (-90.65249312977515 40.23513615642895)
3773,171699701002199,P1_003N,POINT (-90.6543433985144 40.240409295635644)
3774,171699701002199,P1_003N,POINT (-90.65611449069594 40.237929692296944)
3775,171699701002199,P1_003N,POINT (-90.67525961462279 40.23936902093402)
3776,171699701002199,P1_003N,POINT (-90.65939885881178 40.23975309875656)
3777,171699701002199,P1_003N,POINT (-90.67540588607065 40.2422718617901)
3778,171699701002199,P1_003N,POINT (-90.65728604888913 40.23808743283362)
3779,171699701002199,P1_015N,POINT (-90.65768776482665 40.236190100408635)
3780,171699701002199,P1_003N,POINT (-90.67402777553878 40.23578451277912)
3781,171699701002199,P1_003N,POINT (-90.66819461973292 40.236617458283575)
3782,171699701002199,P1_003N,POINT (-90.67122328387896 40.23686886873673)
3783,171699701002199,P1_003N,POINT (-90.65731916343144 40.23560825806054)
3784,171699701002199,P1_015N,POINT (-90.66872714510147 40.23972055258989)
3785,171699701002199,P1_003N,POINT (-90.6645585980274 40.23861115257096)
3786,171699701002199,P1_003N,POINT (-90.6611125762279 40.23511356474898)
3787,171699701002199,P1_015N,POINT (-90.66385043322524 40.2369468486759)
3788,171699701002199,P1_003N,POINT (-90.65696319560168 40.23844215310536)
3789,171699701002199,P1_003N,POINT (-90.66773018953454 40.23863895781769)
3790,171699701002199,P1_003N,POINT (-90.66015417044143 40.23736957342667)
3791,171699701002199,P1_003N,POINT (-90.67669222512484 40.239869182488135)
3792,171699701002199,P1_003N,POINT (-90.67563098756911 40.23869260456719)
3793,171699701002199,P1_015N,POINT (-90.6538438242758 40.23548334278339)
3794,171699701002199,P1_015N,POINT (-90.67416808408049 40.23515647397568)
3795,171699701002199,P1_003N,POINT (-90.66357698414572 40.236998994167124)
3796,171699701002199,P1_003N,POINT (-90.67412907978925 40.23659888830485)
3797,171699701002199,P1_015N,POINT (-90.65525315357857 40.23891310029706)
3798,171699701002199,P1_003N,POINT (-90.66785350973475 40.23807303438856)
3799,171699701002199,P1_003N,POINT (-90.65782098877047 40.23530791955426)
3800,171699701002199,P1_003N,POINT (-90.65896419356973 40.240019101941506)
3801,171699701002199,P1_003N,POINT (-90.6618014377428 40.236359658548814)
3802,171699701002199,P1_003N,POINT (-90.6745955986245 40.23906259809422)
3803,171699701002199,P1_003N,POINT (-90.67068725494396 40.236720815391635)
3804,171699701002199,P1_003N,POINT (-90.65579614113172 40.23778717414089)
3805,171699701002199,P1_015N,POINT (-90.66974822374 40.23699296421491)
3806,171699701002199,P1_003N,POINT (-90.66871294603634 40.24008153659868)
3807,171699701002199,P1_003N,POINT (-90.6608623062198 40.23851507611882)
3808,171699701002199,P1_003N,POINT (-90.66683564645639 40.24188696045256)
3809,171699701002199,P1_003N,POINT (-90.65534392483185 40.235545307041036)
3810,171699701002199,P1_003N,POINT (-90.66986997211845 40.239931309369354)
3811,171699701002199,P1_003N,POINT (-90.65630199616587 40.235693671469384)
3812,171699701002199,P1_003N,POINT (-90.65749740062407 40.23791958316506)
3813,171699701002199,P1_003N,POINT (-90.6538253927882 40.24084273387048)
3814,171699701002199,P1_015N,POINT (-90.66994056895402 40.239048319568596)
3815,171699701002199,P1_003N,POINT (-90.65968888884736 40.24192320655894)
3816,171699701002199,P1_003N,POINT (-90.66532156647729 40.241079192420784)
3817,171699701002199,P1_003N,POINT (-90.65608207804412 40.235069976791436)
3818,171699701002199,P1_003N,POINT (-90.66170891242913 40.23994958906021)
3819,171699701002199,P1_003N,POINT (-90.65826903876346 40.238519026033366)
3820,171699701002199,P1_003N,POINT (-90.65112261331288 40.23853955654613)
3821,171699701002199,P1_015N,POINT (-90.67044566557558 40.24209221362914)
3822,171699701002199,P1_003N,POINT (-90.65658266460181 40.23687028968753)
3823,171699701002199,P1_003N,POINT (-90.65877625950226 40.23788968128416)
3824,171699701002199,P1_003N,POINT (-90.6631091209613 40.24009225515929)
3825,171699701002199,P1_015N,POINT (-90.67249251176804 40.24049706877153)
3826,171699701002199,P1_003N,POINT (-90.65192751652201 40.23489323900133)
3827,171699701002199,P1_003N,POINT (-90.66733743512597 40.240518788694345)
3828,171699701002199,P1_003N,POINT (-90.6611989018481 40.241245078168006)
3829,171699701002199,P1_003N,POINT (-90.65206457694596 40.23738772147171)
3830,171699701002199,P1_015N,POINT (-90.65806880560498 40.24000337883483)
3831,171699701002199,P1_003N,POINT (-90.65407630740378 40.238757707516)
3832,171699701002199,P1_003N,POINT (-90.6596696026691 40.23943619188458)
3833,171699701002199,P1_003N,POINT (-90.65237768254653 40.23819850956817)
3834,171699701002199,P1_003N,POINT (-90.66597563457373 40.23693425223506)
3835,171699701002199,P1_003N,POINT (-90.66358842287146 40.24060188463994)
3836,171699701002199,P1_003N,POINT (-90.6612054225521 40.237887742707635)
3837,171699701002199,P1_003N,POINT (-90.65240715343778 40.23600970187164)
3838,171699701002199,P1_003N,POINT (-90.66208793498237 40.235354302909045)
3839,171699701002199,P1_003N,POINT (-90.67396193287604 40.23757129985569)
3840,171699701002199,P1_015N,POINT (-90.66526985469122 40.23881740088803)
3841,171699701002199,P1_003N,POINT (-90.67625395514301 40.24218119818691)
3842,171699701002199,P1_003N,POINT (-90.65676971097868 40.2361878009154)
3843,171699701002199,P1_003N,POINT (-90.67809994063435 40.23840511650676)
3844,171699701002199,P1_003N,POINT (-90.65061196721311 40.23873308441851)
3845,171699701002199,P1_003N,POINT (-90.67285843982482 40.237678799899456)
3846,171699701002199,P1_003N,POINT (-90.66559865944105 40.24213521471183)
3847,171699701002199,P1_003N,POINT (-90.66632560009099 40.23728945595237)
3848,171699701002199,P1_015N,POINT (-90.67592430217015 40.24214989735851)
3849,171699701002199,P1_003N,POINT (-90.6640640919591 40.23532347647223)
3850,171699701002199,P1_003N,POINT (-90.66805452900606 40.236454049325104)
3851,171699701002199,P1_003N,POINT (-90.66981722721663 40.24159650403618)
3852,171699701002199,P1_003N,POINT (-90.65466184758898 40.24062741899744)
3853,171699701002199,P1_003N,POINT (-90.66248596572716 40.23542358919736)
3854,171699701002199,P1_003N,POINT (-90.66213441738415 40.240763782490475)
3855,171699701002199,P1_003N,POINT (-90.66303823861398 40.23516327952499)
3856,171699701002199,P1_003N,POINT (-90.6726724407992 40.24074124131827)
3857,171699701002199,P1_015N,POINT (-90.66660639672945 40.2415801531856)
3858,171699701002199,P1_003N,POINT (-90.65717100855757 40.237154774110685)
3859,171699701002199,P1_003N,POINT (-90.65312471179192 40.23716067480447)
3860,171699701002199,P1_003N,POINT (-90.65695820931057 40.23581160522993)
3861,171699701002199,P1_003N,POINT (-90.65620493163149 40.23717049955474)
3862,171699701002199,P1_003N,POINT (-90.66061009805017 40.23678973272016)
3863,171699701002199,P1_003N,POINT (-90.67151355896272 40.23483548456714)
3864,171699701002199,P1_015N,POINT (-90.65217406525196 40.24175505928146)
3865,171699701002199,P1_003N,POINT (-90.65512438181918 40.23990965409417)
3866,171699701002199,P1_003N,POINT (-90.6705573858725 40.240473811708235)
3867,171699701002199,P1_003N,POINT (-90.67127636390667 40.236934536254736)
3868,171699701002199,P1_003N,POINT (-90.66141444598637 40.241587715692475)
3869,171699701002199,P1_003N,POINT (-90.66109264260449 40.236782124991144)
3870,171699701002199,P1_003N,POINT (-90.66719232369175 40.2367584453518)
3871,171699701002199,P1_003N,POINT (-90.65199476761384 40.2350783739048)
3872,171699701002199,P1_003N,POINT (-90.66057449997051 40.238380702501196)
3873,171699701002199,P1_003N,POINT (-90.66667461383511 40.236797727010625)
3874,171699701002199,P1_003N,POINT (-90.66250374302746 40.23741011237762)
3875,171699701002199,P1_003N,POINT (-90.65407351606235 40.240885108799795)
3876,171699701002199,P1_003N,POINT (-90.65545248688817 40.23946216427884)
3877,171699701002199,P1_003N,POINT (-90.671237334613 40.23656070282972)
3878,171699701002199,P1_015N,POINT (-90.65841271583392 40.240935240756)
3879,171699701002199,P1_003N,POINT (-90.66361829888419 40.240071170382365)
3880,171699701002199,P1_003N,POINT (-90.66201547002323 40.238142687870635)
3881,171699701002199,P1_003N,POINT (-90.66696904539069 40.23570388103184)
3882,171699701002199,P1_015N,POINT (-90.65475449618494 40.23653371837172)
3883,171699701002199,P1_003N,POINT (-90.67287352913362 40.23985696981207)
3884,171699701002199,P1_003N,POINT (-90.6658873389457 40.237708760647095)
3885,171699701002199,P1_003N,POINT (-90.67720890671505 40.239964938506084)
3886,171699701002199,P1_003N,POINT (-90.65228422374766 40.24040532522285)
3887,171699701002199,P1_003N,POINT (-90.66968882605138 40.24214908492739)
3888,171699701002199,P1_003N,POINT (-90.65663641755705 40.24022482067603)
3889,171699701002199,P1_003N,POINT (-90.67083951121015 40.24232570144531)
3890,171699701002199,P1_015N,POINT (-90.67450152073103 40.23542349462264)
3891,171699701002199,P1_003N,POINT (-90.65887172366229 40.24183385370235)
3892,171699701002199,P1_003N,POINT (-90.67148972501639 40.2377412925413)
3893,171699701002199,P1_003N,POINT (-90.65942990479047 40.24190096382819)
3894,171699701002199,P1_003N,POINT (-90.6779956060026 40.23717106088992)
3895,171699701002199,P1_003N,POINT (-90.67165296642855 40.23488166923398)
3896,171699701002199,P1_003N,POINT (-90.66946377752996 40.23689914577531)
3897,171699701002199,P1_003N,POINT (-90.6690094134759 40.23774405250361)
3898,171699701002199,P1_003N,POINT (-90.67333817030256 40.24115914273291)
3899,171699701002199,P1_003N,POINT (-90.65083018466406 40.24159839999575)
3900,171699701002199,P1_003N,POINT (-90.65936905982137 40.2391241339735)
3901,171699701002199,P1_015N,POINT (-90.67176922618395 40.23538989443146)
3902,171699701002199,P1_003N,POINT (-90.66816324030096 40.23500455991091)
3903,171699701002199,P1_003N,POINT (-90.65900073739849 40.24201780485071)
3904,171699701002199,P1_003N,POINT (-90.67040497015822 40.241935425297996)
3905,171699701002199,P1_003N,POINT (-90.66581166764685 40.2395501551658)
3906,171699701002199,P1_003N,POINT (-90.66834391848171 40.23883096106077)
3907,171699701002199,P1_003N,POINT (-90.66348779904047 40.23695173303285)
3908,171699701002199,P1_003N,POINT (-90.65607564811812 40.23990021993948)
3909,171699701002199,P1_003N,POINT (-90.65278039909988 40.237018478494875)
3910,171699701002199,P1_003N,POINT (-90.66322717971309 40.241045192465066)
3911,171699701002199,P1_003N,POINT (-90.66713240864493 40.236905309308796)
3912,171699701002199,P1_003N,POINT (-90.66642876139365 40.23978135050933)
3913,171699701002199,P1_003N,POINT (-90.66791879998439 40.23779593891007)
3914,171699701002199,P1_003N,POINT (-90.67251830479002 40.23503831913448)
3915,171699701002199,P1_003N,POINT (-90.67426225398312 40.23704598672362)
3916,171699701002199,P1_003N,POINT (-90.67127970721405 40.24176562129329)
3917,171699701002199,P1_003N,POINT (-90.65164792890015 40.23908065371949)
3918,171699701002199,P1_003N,POINT (-90.67172280343458 40.235691789252996)
3919,171699701002199,P1_003N,POINT (-90.6511239413517 40.24030488011245)
3920,171699701002199,P1_003N,POINT (-90.65149036828673 40.24068275491665)
3921,171699701002199,P1_003N,POINT (-90.6640746409161 40.23758218707036)
3922,171699701002199,P1_003N,POINT (-90.65124162864119 40.236531431436156)
3923,171699701002199,P1_003N,POINT (-90.66298989010156 40.239198274683375)
3924,171699701002199,P1_015N,POINT (-90.67748100741152 40.23622617120265)
3925,171699701002199,P1_003N,POINT (-90.67376988720626 40.23579893297705)
3926,171699701002199,P1_003N,POINT (-90.66160063851534 40.239969725092564)
3927,171699701002199,P1_003N,POINT (-90.65094818340087 40.23568906168321)
3928,171699701002199,P1_015N,POINT (-90.6735375239317 40.23981246136775)
3929,171699701002199,P1_003N,POINT (-90.66703756889041 40.24155556919077)
3930,171699701002199,P1_003N,POINT (-90.672412312715 40.23935776747271)
3931,171699701002199,P1_015N,POINT (-90.66626625555948 40.23989295400625)
3932,171699701002199,P1_003N,POINT (-90.6573939959197 40.237925339353545)
3933,171699701002199,P1_003N,POINT (-90.66327568428181 40.240694188711274)
3934,171699701002199,P1_015N,POINT (-90.65910499480145 40.23565836557294)
3935,171699701002199,P1_015N,POINT (-90.67248368835985 40.23947867147054)
3936,171699701002199,P1_003N,POINT (-90.67616751219686 40.23556659466813)
3937,171699701002199,P1_003N,POINT (-90.66151995959706 40.23986146178342)
3938,171699701002199,P1_015N,POINT (-90.66729221610989 40.23762870814664)
3939,171699701002199,P1_003N,POINT (-90.66344181311004 40.24142197556128)
3940,171699701002199,P1_003N,POINT (-90.6748209479228 40.23866524121067)
3941,171699701002199,P1_003N,POINT (-90.6538697651224 40.23487054694153)
3942,171699701002199,P1_003N,POINT (-90.67225855241294 40.23595043907088)
3943,171699701002199,P1_003N,POINT (-90.67778840522371 40.239774309265876)
3944,171699701002199,P1_003N,POINT (-90.65611175395404 40.2373530110231)
3945,171699701002199,P1_003N,POINT (-90.65638110110223 40.24026906156442)
3946,171699701002199,P1_003N,POINT (-90.6646638328981 40.23630941868246)
3947,171699701002199,P1_003N,POINT (-90.67206222431264 40.237819959568135)
3948,171699701002199,P1_003N,POINT (-90.6720078846733 40.240475471625984)
3949,171699701002199,P1_003N,POINT (-90.65734002769166 40.23664877515003)
3950,171699701002199,P1_015N,POINT (-90.67554883007799 40.234793366750324)
3951,171699701002199,P1_003N,POINT (-90.66845140448348 40.241531386716105)
3952,171699701002199,P1_003N,POINT (-90.67773494364577 40.2348248128802)
3953,171699701002199,P1_015N,POINT (-90.6728277985522 40.24056666488546)
3954,171699701002199,P1_003N,POINT (-90.65624660539793 40.241161654517335)
3955,171699701002199,P1_015N,POINT (-90.66533242209258 40.23890339834164)
3956,171699701002199,P1_015N,POINT (-90.664276415115 40.23775567571548)
3957,171699701002199,P1_003N,POINT (-90.6690711879643 40.23830905963415)
3958,171699701002199,P1_003N,POINT (-90.65719801366367 40.24144641967661)
3959,171699701002199,P1_015N,POINT (-90.65323973789359 40.23681401522927)
3960,171699701002199,P1_003N,POINT (-90.6570906038506 40.23980439956125)
3961,171699701002199,P1_003N,POINT (-90.65123516479301 40.24117181484312)
3962,171699701002199,P1_003N,POINT (-90.65449395390019 40.240059662456936)
3963,171699701002199,P1_003N,POINT (-90.65855807298752 40.23713598994311)
3964,171699701002199,P1_003N,POINT (-90.65222687710032 40.23995008087399)
3965,171699701002199,P1_003N,POINT (-90.66955598981203 40.242123063420706)
3966,171699701002199,P1_003N,POINT (-90.65179436922124 40.240304558134966)
3967,171699701002199,P1_003N,POINT (-90.65586856092281 40.23969016583516)
3968,171699701002199,P1_003N,POINT (-90.66563285033382 40.241212335458435)
3969,171699701002199,P1_003N,POINT (-90.67347652418341 40.235253839212255)
3970,171699701002199,P1_003N,POINT (-90.6689286504344 40.238800558512544)
3971,171699701002199,P1_003N,POINT (-90.6671072428795 40.24185918895936)
3972,171699701002199,P1_003N,POINT (-90.65813045303777 40.236170342924325)
3973,171699701002199,P1_015N,POINT (-90.65792818146069 40.24149939826244)
3974,171699701002199,P1_003N,POINT (-90.67728379957593 40.23982814236737)
3975,171699701002199,P1_003N,POINT (-90.66673589803824 40.240296825192836)
3976,171699701002199,P1_003N,POINT (-90.67636239372432 40.23981625591647)
3977,171699701002199,P1_003N,POINT (-90.66012211103997 40.238946025978066)
3978,171699701002199,P1_003N,POINT (-90.67394454207081 40.238481018672125)
3979,171699701002199,P1_003N,POINT (-90.65439966919116 40.2387555346992)
3980,171699701002199,P1_015N,POINT (-90.67345117578822 40.23918070851082)
3981,171699701002199,P1_003N,POINT (-90.67819658671041 40.23951104178258)
3982,171699701002199,P1_003N,POINT (-90.67161569755935 40.24171511782123)
3983,171699701002199,P1_003N,POINT (-90.67180959236701 40.24123282802246)
3984,171699701002199,P1_015N,POINT (-90.6540802387825 40.23847535050908)
3985,171699701002199,P1_003N,POINT (-90.66836534387035 40.239218393187976)
3986,171699701002199,P1_003N,POINT (-90.65152823279725 40.23838016706058)
3987,171699701002199,P1_003N,POINT (-90.67765689548231 40.240206730240416)
3988,171699701002199,P1_003N,POINT (-90.65259842892638 40.23685948503102)
3989,171699701002199,P1_003N,POINT (-90.65309741237766 40.23898808262484)
3990,171699701002199,P1_015N,POINT (-90.65339484723349 40.238178840913584)
3991,171699701002199,P1_003N,POINT (-90.66770043044986 40.23938969180446)
3992,171699701002199,P1_015N,POINT (-90.6633444183718 40.236987372081785)
3993,171699701002199,P1_003N,POINT (-90.65224277258456 40.23713665549114)
3994,171699701002199,P1_003N,POINT (-90.66395248473177 40.23822320395647)
3995,171699701002199,P1_003N,POINT (-90.67645768054076 40.24036074055652)
3996,171699701002199,P1_003N,POINT (-90.67117551596722 40.23679910281162)
3997,171699701002199,P1_003N,POINT (-90.6566250501259 40.23828705887374)
3998,171699701002199,P1_003N,POINT (-90.66406616510172 40.24189856389217)
3999,171699701002199,P1_003N,POINT (-90.6570313194471 40.24054469252418)
4000,171699701002199,P1_003N,POINT (-90.6643979001155 40.23513050271663)
