,FIPS,race,location
3877,170318371002012,P1_004N,POINT (-87.69876459848048 41.884265864866755)
3878,170318371002012,P1_003N,POINT (-87.69835849608342 41.884402255346195)
3879,170318371002012,P1_003N,POINT (-87.69882882776652 41.884189622718935)
3880,170318371002012,P1_004N,POINT (-87.69842699496108 41.88450889062296)
3881,170318371002012,P1_004N,POINT (-87.6978007232988 41.88528292874246)
3882,170318371002012,P1_003N,POINT (-87.69782827657279 41.88481870018074)
3883,170318371002012,P1_003N,POINT (-87.6985678536955 41.884380726657)
3884,170318371002012,P1_019N,POINT (-87.69792279575064 41.88548083501887)
3885,170318371002012,P1_003N,POINT (-87.6979094951094 41.88441285406259)
3886,170318371002012,P1_006N,POINT (-87.69828905236665 41.884735919114604)
3887,170318371002012,P1_015N,POINT (-87.69827243237684 41.884592345481465)
3888,170318371002012,P1_011N,POINT (-87.69781105772712 41.88527276042258)
3889,170318371002012,P1_006N,POINT (-87.69791725795866 41.88475979458014)
3890,170318371002012,P1_004N,POINT (-87.69850569515971 41.88427199418993)
3891,170318371002012,P1_019N,POINT (-87.6980510564646 41.8843269825559)
3892,170318371002012,P1_019N,POINT (-87.6976564732244 41.8847672558036)
3893,170318371002012,P1_004N,POINT (-87.69776512483352 41.884819453105266)
3894,170318371002012,P1_003N,POINT (-87.69819667316435 41.884335297415426)
3895,170318371002012,P1_003N,POINT (-87.69821280400073 41.8842833952371)
3896,170318371002012,P1_004N,POINT (-87.69809749206553 41.88467520148722)
3897,170318371002012,P1_011N,POINT (-87.69838221739792 41.88444435857346)
3898,170318371002012,P1_004N,POINT (-87.69816067751714 41.88447756185959)
3899,170318371002012,P1_003N,POINT (-87.69795021978004 41.8844170766574)
3900,170318371002012,P1_003N,POINT (-87.69791706515448 41.884859557064416)
3901,170318371002012,P1_003N,POINT (-87.69868726438546 41.884265259268204)
3902,170318371002012,P1_011N,POINT (-87.69883273751292 41.88447987811978)
3903,170318371002012,P1_004N,POINT (-87.69797308611103 41.88449896354979)
3904,170318371002012,P1_004N,POINT (-87.69849278039172 41.88467458334089)
3905,170318371002012,P1_004N,POINT (-87.69793669172621 41.88474507445051)
3906,170318371002012,P1_004N,POINT (-87.69768083549249 41.88470227533757)
3907,170318371002012,P1_004N,POINT (-87.69774112302036 41.88516129472165)
3908,170318371002012,P1_004N,POINT (-87.6979379279228 41.88467739687507)
3909,170318371002012,P1_004N,POINT (-87.69868682454403 41.8843116395672)
3910,170318371002012,P1_004N,POINT (-87.69789169075842 41.885313451828665)
3911,170318371002012,P1_013N,POINT (-87.69875674373705 41.88418147056853)
3912,170318371002012,P1_004N,POINT (-87.69877745744131 41.88437927254363)
3913,170318371002012,P1_004N,POINT (-87.69764762901977 41.88481136641176)
3914,170318371002012,P1_004N,POINT (-87.69786460501639 41.885251901096)
3915,170318371002012,P1_004N,POINT (-87.69862783748505 41.884414994339195)
3916,170318371002012,P1_003N,POINT (-87.69757953655142 41.88447508649311)
3917,170318371002012,P1_013N,POINT (-87.69780569162056 41.88438418521527)
3918,170318371002012,P1_003N,POINT (-87.6979481761049 41.884263865169764)
3919,170318371002012,P1_015N,POINT (-87.69760022132772 41.884340257864444)
3920,170318371002012,P1_003N,POINT (-87.69876138608522 41.88470944054609)
3921,170318371002012,P1_004N,POINT (-87.6976449308502 41.88423532131499)
3922,170318371002012,P1_013N,POINT (-87.69769598739717 41.88425987597911)
3923,170318371002012,P1_004N,POINT (-87.69826485163595 41.88457713127417)
3924,170318371002012,P1_019N,POINT (-87.69789337511904 41.88536800547195)
3925,170318371002012,P1_004N,POINT (-87.69874230883401 41.88450603769905)
3926,170318371002012,P1_011N,POINT (-87.69805492297183 41.88455506252765)
3927,170318371002012,P1_004N,POINT (-87.69786053060545 41.88539946764662)
3928,170318371002012,P1_003N,POINT (-87.69881669426655 41.88469646855629)
3929,170318371002012,P1_003N,POINT (-87.69764716427508 41.884956567795)
3930,170318371002012,P1_011N,POINT (-87.69817797921654 41.884269652258304)
3931,170318371002012,P1_003N,POINT (-87.69870480167823 41.88442348560652)
3932,170318371002012,P1_013N,POINT (-87.6978952732238 41.884356805243726)
3933,170318371002012,P1_003N,POINT (-87.69775680645022 41.885228070792)
3934,170318371002012,P1_013N,POINT (-87.69760758519439 41.88433999186983)
3935,170318371002012,P1_019N,POINT (-87.69793535831381 41.885413580168915)
3936,170318371002012,P1_006N,POINT (-87.69881491635275 41.884232164991566)
3937,170318371002012,P1_004N,POINT (-87.69836844306302 41.88441599613893)
3938,170318371002012,P1_003N,POINT (-87.69878938596078 41.88419064413452)
3939,170318371002012,P1_003N,POINT (-87.69796374900108 41.884557902527874)
3940,170318371002012,P1_013N,POINT (-87.6977328742276 41.88498969065841)
3941,170318371002012,P1_004N,POINT (-87.69826013417565 41.884435070628975)
3942,170318371002012,P1_013N,POINT (-87.69800630267493 41.8843102677886)
3943,170318371002012,P1_015N,POINT (-87.69782738026178 41.884242154952936)
3944,170318371002012,P1_004N,POINT (-87.69819995307917 41.884436744669756)
3945,170318371002012,P1_004N,POINT (-87.69807164809579 41.884651908761036)
3946,170318371002012,P1_004N,POINT (-87.69843931296955 41.88421338807505)
3947,170318371002012,P1_004N,POINT (-87.69817655871208 41.884573248481395)
3948,170318371002012,P1_004N,POINT (-87.6978753675748 41.88473437294566)
3949,170318371002012,P1_006N,POINT (-87.69804790316353 41.88449491385916)
3950,170318371002012,P1_004N,POINT (-87.69790663835438 41.885440639802525)
3951,170318371002012,P1_013N,POINT (-87.6987809725002 41.88463827467965)
3952,170318371002012,P1_004N,POINT (-87.69804607698168 41.8847364697277)
3953,170318371002012,P1_003N,POINT (-87.69764201668578 41.88433855403972)
3954,170318371002012,P1_004N,POINT (-87.69803748892973 41.88421821028548)
3955,170318371002012,P1_019N,POINT (-87.69882563819391 41.884681175331366)
3956,170318371002012,P1_003N,POINT (-87.69788408624964 41.884395977441294)
3957,170318371002012,P1_006N,POINT (-87.69782526465148 41.88541261387291)
3958,170318371002012,P1_013N,POINT (-87.69857424911203 41.88447444230999)
3959,170318371002012,P1_004N,POINT (-87.69850162842478 41.8846502653891)
3960,170318371002012,P1_004N,POINT (-87.69784211453059 41.88461290584661)
3961,170318371002012,P1_004N,POINT (-87.69769464928633 41.884650755231064)
3962,170318371002012,P1_003N,POINT (-87.6984851773107 41.88460574864867)
3963,170318371002012,P1_019N,POINT (-87.69768389007723 41.885220088379505)
3964,170318371002012,P1_019N,POINT (-87.69757412664539 41.88489936882754)
3965,170318371002012,P1_004N,POINT (-87.69777641876887 41.88505635838573)
3966,170318371002012,P1_003N,POINT (-87.6977568910278 41.88516069949264)
3967,170318371002012,P1_004N,POINT (-87.69800898140764 41.8847357234156)
3968,170318371002012,P1_004N,POINT (-87.69811086534924 41.88468014540318)
3969,170318371002012,P1_003N,POINT (-87.69824789840503 41.88469361376419)
3970,170318371002012,P1_004N,POINT (-87.69774160411619 41.88463092064973)
3971,170318371002012,P1_011N,POINT (-87.69761884697577 41.885109704540845)
3972,170318371002012,P1_004N,POINT (-87.6975702818555 41.88538183818092)
3973,170318371002012,P1_004N,POINT (-87.69843162453547 41.8844427319072)
3974,170318371002012,P1_019N,POINT (-87.69781104459865 41.88535345224928)
3975,170318371002012,P1_004N,POINT (-87.69759042848327 41.884384569039575)
3976,170318371002012,P1_006N,POINT (-87.69862488846304 41.88453066912822)
3977,170318371002012,P1_004N,POINT (-87.69825433185176 41.88456306286098)
3978,170318371002012,P1_004N,POINT (-87.69758632380776 41.88532934960405)
3979,170318371002012,P1_003N,POINT (-87.69880389695759 41.88420855845509)
3980,170318371002012,P1_004N,POINT (-87.69850039444043 41.88468183193225)
3981,170318371002012,P1_004N,POINT (-87.69856824873568 41.88461279189961)
3982,170318371002012,P1_019N,POINT (-87.69762535529635 41.88481524302515)
3983,170318371002012,P1_015N,POINT (-87.697866303001 41.884490280661225)
3984,170318371002012,P1_003N,POINT (-87.69831926537493 41.88436124504797)
3985,170318371002012,P1_004N,POINT (-87.697603589118 41.88506895507263)
3986,170318371002012,P1_003N,POINT (-87.69820483915844 41.88433088787772)
3987,170318371002012,P1_006N,POINT (-87.69812245685695 41.884708512490626)
3988,170318371002012,P1_004N,POINT (-87.69859854532558 41.88422712543835)
3989,170318371002012,P1_013N,POINT (-87.69866569077612 41.88436314600456)
3990,170318371002012,P1_015N,POINT (-87.69848778184772 41.88436623109414)
3991,170318371002012,P1_004N,POINT (-87.69857593605971 41.88448144784796)
3992,170318371002012,P1_004N,POINT (-87.69876063057019 41.884224516006384)
3993,170318371002012,P1_003N,POINT (-87.69860870841696 41.884344426671134)
3994,170318371002012,P1_004N,POINT (-87.69817247455356 41.884427699123236)
3995,170318371002012,P1_003N,POINT (-87.69801475394357 41.88430826940588)
3996,170318371002012,P1_003N,POINT (-87.69775415053616 41.885379317814895)
3997,170318371002012,P1_003N,POINT (-87.69854423336997 41.88430897623317)
3998,170318371002012,P1_004N,POINT (-87.69780580237045 41.88534994729531)
3999,170318371002012,P1_004N,POINT (-87.69757484043188 41.8843793220179)
4000,170318371002012,P1_003N,POINT (-87.697555161564 41.88488066574402)
4001,170318371002012,P1_011N,POINT (-87.69785236409581 41.88494512583338)
4002,170318371002012,P1_004N,POINT (-87.6977318494803 41.885456664038024)
4003,170318371002012,P1_004N,POINT (-87.6979930025952 41.884409379309965)
4004,170318371002012,P1_011N,POINT (-87.69822086664193 41.88428490892524)
4005,170318371002012,P1_015N,POINT (-87.69767149087491 41.884411886997334)
4006,170318371002012,P1_003N,POINT (-87.69772134207615 41.88497433525449)
4007,170318371002012,P1_013N,POINT (-87.69793042146979 41.88507709986399)
4008,170318371002012,P1_003N,POINT (-87.69805298955286 41.88473598096771)
4009,170318371002012,P1_003N,POINT (-87.69760724624933 41.88426705274851)
4010,170318371002012,P1_004N,POINT (-87.69758737691974 41.88510820361462)
4011,170318371002012,P1_004N,POINT (-87.69777380123566 41.88450592356769)
4012,170318371002012,P1_003N,POINT (-87.69783594680494 41.885309862031164)
4013,170318371002012,P1_003N,POINT (-87.69809684875997 41.884602379789435)
4014,170318371002012,P1_013N,POINT (-87.69791526771391 41.88457686535176)
4015,170318371002012,P1_011N,POINT (-87.69874155326329 41.884481483483945)
4016,170318371002012,P1_003N,POINT (-87.69824961549634 41.88456185991145)
4017,170318371002012,P1_015N,POINT (-87.69772114250762 41.88458084257407)
4018,170318371002012,P1_003N,POINT (-87.69829066115211 41.88427067787882)
4019,170318371002012,P1_003N,POINT (-87.69866354393339 41.884617332701744)
4020,170318371002012,P1_004N,POINT (-87.6985010897863 41.88443402795297)
4021,170318371002012,P1_019N,POINT (-87.69785508405062 41.88538837663913)
4022,170318371002012,P1_004N,POINT (-87.69824110135436 41.884458798959166)
4023,170318371002012,P1_004N,POINT (-87.69807247397667 41.88429355753416)
4024,170318371002012,P1_019N,POINT (-87.69778581850538 41.88521984485883)
4025,170318371002012,P1_004N,POINT (-87.69779216206511 41.884754088692965)
4026,170318371002012,P1_013N,POINT (-87.69773157905239 41.8854217382627)
4027,170318371002012,P1_013N,POINT (-87.69769582671329 41.885033397015235)
4028,170318371002012,P1_003N,POINT (-87.69786611101416 41.88467689108796)
4029,170318371002012,P1_011N,POINT (-87.69770275767911 41.88428410643758)
4030,170318371002012,P1_011N,POINT (-87.69835321656316 41.884510160076694)
4031,170318371002012,P1_004N,POINT (-87.69789624434799 41.88444001728936)
4032,170318371002012,P1_003N,POINT (-87.69839264048402 41.88446652297698)
4033,170318371002012,P1_004N,POINT (-87.69781873994862 41.884234142693856)
4034,170318371002012,P1_011N,POINT (-87.69786779898097 41.88494745518362)
4035,170318371002012,P1_004N,POINT (-87.69874265151333 41.88470508775276)
4036,170318371002012,P1_004N,POINT (-87.6978414164592 41.88533045542148)
4037,170318371002012,P1_003N,POINT (-87.69860520007958 41.88441631016475)
4038,170318371002012,P1_004N,POINT (-87.69875275245548 41.88465356887241)
4039,170318371002012,P1_003N,POINT (-87.69770890541109 41.88541283801184)
4040,170318371002012,P1_011N,POINT (-87.69773793478525 41.88440856729065)
4041,170318371002012,P1_004N,POINT (-87.69784193905586 41.88510348227056)
4042,170318371002012,P1_011N,POINT (-87.69878920842352 41.88433643521668)
4043,170318371002012,P1_003N,POINT (-87.69874375908763 41.884300061329036)
4044,170318371002012,P1_003N,POINT (-87.69784142916421 41.885230918694155)
4045,170318371002012,P1_003N,POINT (-87.69783055197026 41.88512079373967)
4046,170318371002012,P1_004N,POINT (-87.69850470669371 41.88427983567879)
4047,170318371002012,P1_003N,POINT (-87.69785911346075 41.885372903174314)
4048,170318371002012,P1_004N,POINT (-87.69877561892405 41.88462858877786)
4049,170318371002012,P1_004N,POINT (-87.6982483729504 41.88446689702116)
4050,170318371002012,P1_004N,POINT (-87.69864163358926 41.88420297279562)
4051,170318371002012,P1_003N,POINT (-87.69852320534434 41.88470986724312)
4052,170318371002012,P1_019N,POINT (-87.697745044292 41.88545176245441)
4053,170318371002012,P1_019N,POINT (-87.69783113724007 41.88468274220059)
4054,170318371002012,P1_006N,POINT (-87.69797914073574 41.88427047491871)
4055,170318371002012,P1_003N,POINT (-87.69873400870844 41.884444896335516)
4056,170318371002012,P1_003N,POINT (-87.6983519708388 41.88471641235565)
4057,170318371002012,P1_013N,POINT (-87.69800574282428 41.88442536242856)
4058,170318371002012,P1_004N,POINT (-87.69844238607473 41.88419912956748)
4059,170318371002012,P1_019N,POINT (-87.697973112482 41.88466371778814)
4060,170318371002012,P1_004N,POINT (-87.69799993224026 41.88457534440571)
4061,170318371002012,P1_004N,POINT (-87.6986161787733 41.884273928339375)
4062,170318371002012,P1_019N,POINT (-87.69836734724059 41.884619708654846)
4063,170318371002012,P1_004N,POINT (-87.69771315182247 41.884634397705476)
4064,170318371002012,P1_003N,POINT (-87.69766551068379 41.884319208598875)
4065,170318371002012,P1_011N,POINT (-87.69784799846231 41.88452266300029)
4066,170318371002012,P1_004N,POINT (-87.69760646408184 41.88495160581697)
4067,170318371002012,P1_015N,POINT (-87.69873891043865 41.88460514539745)
4068,170318371002012,P1_004N,POINT (-87.69799624598025 41.88437992371283)
4069,170318371002012,P1_015N,POINT (-87.6978755970366 41.88540316091582)
4070,170318371002012,P1_011N,POINT (-87.69767708631531 41.885397508756384)
4071,170318371002012,P1_004N,POINT (-87.69875350715591 41.88435018794374)
4072,170318371002012,P1_004N,POINT (-87.69786957011473 41.884646173709406)
4073,170318371002012,P1_004N,POINT (-87.69795943357512 41.88450917051439)
4074,170318371002012,P1_004N,POINT (-87.69853973305719 41.88441846962643)
4075,170318371002012,P1_004N,POINT (-87.69781058206523 41.88516968835188)
4076,170318371002012,P1_006N,POINT (-87.69809360110553 41.88462764616294)
4077,170318371002012,P1_003N,POINT (-87.6976391454013 41.885247139551545)
4078,170318371002012,P1_004N,POINT (-87.69774735232365 41.88433297680175)
4079,170318371002012,P1_004N,POINT (-87.69819175270572 41.884299596916094)
4080,170318371002012,P1_015N,POINT (-87.69769411768767 41.8848905694907)
4081,170318371002012,P1_019N,POINT (-87.69846040371067 41.884469301846366)
4082,170318371002012,P1_004N,POINT (-87.69773975198875 41.88472117767712)
4083,170318371002012,P1_004N,POINT (-87.69864627443675 41.88432398784887)
4084,170318371002012,P1_011N,POINT (-87.69824507346539 41.884616476817406)
4085,170318371002012,P1_006N,POINT (-87.69844097728547 41.88432844566535)
4086,170318371002012,P1_011N,POINT (-87.69786983586773 41.885175015061776)
4087,170318371002012,P1_011N,POINT (-87.69761614351711 41.88458599841129)
4088,170318371002012,P1_011N,POINT (-87.69774015598742 41.884668155812015)
4089,170318371002012,P1_004N,POINT (-87.69796683786514 41.88472758386062)
4090,170318371002012,P1_006N,POINT (-87.698742034664 41.88432839619638)
4091,170318371002012,P1_006N,POINT (-87.69802426569896 41.8846367552561)
4092,170318371002012,P1_004N,POINT (-87.69761061185949 41.88510772740111)
4093,170318371002012,P1_013N,POINT (-87.69803812435592 41.884538790854485)
4094,170318371002012,P1_011N,POINT (-87.69760389087266 41.88493870735597)
4095,170318371002012,P1_004N,POINT (-87.69836893451517 41.884607101499014)
4096,170318371002012,P1_004N,POINT (-87.69758437583523 41.88432329282278)
4097,170318371002012,P1_003N,POINT (-87.69839868874772 41.88449860905333)
4098,170318371002012,P1_003N,POINT (-87.6985091507529 41.88452268540153)
4099,170318371002012,P1_004N,POINT (-87.69842624708056 41.88423940071753)
4100,170318371002012,P1_004N,POINT (-87.69837850568504 41.88466176026612)
4101,170318371002012,P1_003N,POINT (-87.69791250119539 41.88443392212782)
4102,170318371002012,P1_013N,POINT (-87.69782316210248 41.88486603668802)
4103,170318371002012,P1_004N,POINT (-87.69789768001256 41.8843629649085)
4104,170318371002012,P1_004N,POINT (-87.69864693773478 41.88450352670275)
4105,170318371002012,P1_004N,POINT (-87.69785688475044 41.884877819243)
4106,170318371002012,P1_003N,POINT (-87.69818793213173 41.88448737315425)
4107,170318371002012,P1_004N,POINT (-87.69787331688852 41.88524000344245)
4108,170318371002012,P1_003N,POINT (-87.69800116206954 41.884290253857756)
4109,170318371002012,P1_019N,POINT (-87.69774901410759 41.88437582751825)
4110,170318371002012,P1_004N,POINT (-87.69822590610742 41.88448964728056)
4111,170318371002012,P1_003N,POINT (-87.69780095081754 41.88538978967202)
4112,170318371002012,P1_003N,POINT (-87.69779936101921 41.884925677012525)
4113,170318371002012,P1_004N,POINT (-87.69758206134922 41.884608734141295)
4114,170318371002012,P1_003N,POINT (-87.69794695944871 41.88465800871546)
4115,170318371002012,P1_004N,POINT (-87.69860750693248 41.884408582394876)
4116,170318371002012,P1_004N,POINT (-87.69840111881432 41.884280950449785)
4117,170318371002012,P1_013N,POINT (-87.69875717707826 41.88423245122553)
4118,170318371002012,P1_011N,POINT (-87.69768307815063 41.88469568950144)
4119,170318371002012,P1_003N,POINT (-87.69831687774898 41.884683981615716)
4120,170318371002012,P1_004N,POINT (-87.69840008505142 41.88452367661847)
4121,170318371002012,P1_004N,POINT (-87.6976685974857 41.88512313374123)
4122,170318371002012,P1_004N,POINT (-87.69784530912277 41.885401837949594)
4123,170318371002012,P1_004N,POINT (-87.6978306781319 41.88488242071416)
4124,170318371002012,P1_011N,POINT (-87.6979938745353 41.88422348517349)
4125,170318371002012,P1_004N,POINT (-87.69756281583 41.88468253843873)
4126,170318371002012,P1_003N,POINT (-87.69801060958473 41.88424702725323)
4127,170318371002012,P1_011N,POINT (-87.69760620099149 41.8851700352394)
4128,170318371002012,P1_006N,POINT (-87.6984083243801 41.884462010143956)
4129,170318371002012,P1_003N,POINT (-87.69765513777902 41.884837446664434)
4130,170318371002012,P1_003N,POINT (-87.69758140335404 41.884237159747556)
4131,170318371002012,P1_004N,POINT (-87.69828067729475 41.884558375520925)
4132,170318371002012,P1_004N,POINT (-87.69805436873649 41.884253727271386)
4133,170318371002012,P1_003N,POINT (-87.69772377948635 41.88421117135329)
4134,170318371002012,P1_003N,POINT (-87.69834954564897 41.88448843643844)
4135,170318371002012,P1_003N,POINT (-87.69873588558548 41.88442042596483)
4136,170318371002012,P1_004N,POINT (-87.69756957784793 41.88426352960056)
4137,170318371002012,P1_003N,POINT (-87.69801627937166 41.884511380965854)
4138,170318371002012,P1_006N,POINT (-87.69794193844437 41.884207150054216)
4139,170318371002012,P1_003N,POINT (-87.69808362207047 41.88439479517344)
4140,170318371002012,P1_011N,POINT (-87.69830404914234 41.88437018178568)
4141,170318371002012,P1_004N,POINT (-87.69827622136846 41.884676139512216)
4142,170318371002012,P1_004N,POINT (-87.69826235275656 41.884410234723525)
4143,170318371002012,P1_003N,POINT (-87.69771461430545 41.884671331686214)
4144,170318371002012,P1_004N,POINT (-87.69790780633748 41.88483748845362)
4145,170318371002012,P1_006N,POINT (-87.69790523335129 41.88528570885705)
4146,170318371002012,P1_013N,POINT (-87.6988429832372 41.88458485488315)
4147,170318371002012,P1_003N,POINT (-87.69778555863095 41.88456162814838)
4148,170318371002012,P1_011N,POINT (-87.69850223882965 41.884259617239834)
4149,170318371002012,P1_004N,POINT (-87.69762458134055 41.88456669393668)
4150,170318371002012,P1_003N,POINT (-87.69762841913446 41.885395174379575)
4151,170318371002012,P1_004N,POINT (-87.69788289540901 41.88466614444938)
4152,170318371002012,P1_003N,POINT (-87.6976827834286 41.884638810263546)
4153,170318371002012,P1_006N,POINT (-87.69794526677327 41.885401450140506)
4154,170318371002012,P1_004N,POINT (-87.69789268445423 41.884933967468754)
4155,170318371002012,P1_013N,POINT (-87.69863836181328 41.88470368170732)
4156,170318371002012,P1_004N,POINT (-87.69786777933986 41.885301655507014)
4157,170318371002012,P1_015N,POINT (-87.6983884592109 41.88424400929377)
4158,170318371002012,P1_004N,POINT (-87.69878734478539 41.884442313496166)
4159,170318371002012,P1_011N,POINT (-87.69761584214619 41.88520353586535)
4160,170318371002012,P1_011N,POINT (-87.69757955794478 41.88426837216442)
4161,170318371002012,P1_004N,POINT (-87.69875249426923 41.88459974812839)
4162,170318371002012,P1_004N,POINT (-87.69756712004225 41.884554507732595)
4163,170318371002012,P1_003N,POINT (-87.6980550189499 41.884642452513624)
4164,170318371002012,P1_003N,POINT (-87.6977541966927 41.88501416824528)
4165,170318371002012,P1_011N,POINT (-87.69776705111349 41.88445290704376)
4166,170318371002012,P1_004N,POINT (-87.69783028512525 41.885453864681836)
4167,170318371002012,P1_003N,POINT (-87.69872910936742 41.884504357087636)
4168,170318371002012,P1_004N,POINT (-87.69765059423874 41.88463148271896)
4169,170318371002012,P1_011N,POINT (-87.69770220516996 41.884439535604145)
4170,170318371002012,P1_004N,POINT (-87.69790135839108 41.884413226956084)
4171,170318371002012,P1_019N,POINT (-87.69775743122138 41.88442692402452)
4172,170318371002012,P1_013N,POINT (-87.69807912548593 41.88439234001526)
4173,170318371002012,P1_004N,POINT (-87.69792768188927 41.88448659615834)
4174,170318371002012,P1_004N,POINT (-87.69799488902258 41.88468116265172)
4175,170318371002012,P1_003N,POINT (-87.6977553117085 41.88444508981519)
4176,170318371002012,P1_004N,POINT (-87.69836223352945 41.884373076089865)
4177,170318371002012,P1_003N,POINT (-87.69761607472378 41.884677840185674)
4178,170318371002012,P1_004N,POINT (-87.69774743350034 41.88500333337548)
4179,170318371002012,P1_003N,POINT (-87.6978061811227 41.884288744753135)
4180,170318371002012,P1_003N,POINT (-87.6979693646085 41.88447409489658)
4181,170318371002012,P1_004N,POINT (-87.69788600498963 41.884587712287384)
4182,170318371002012,P1_011N,POINT (-87.69849497433314 41.884444728607406)
4183,170318371002012,P1_011N,POINT (-87.69853342916834 41.88423133789629)
4184,170318371002012,P1_004N,POINT (-87.69759732065641 41.884411403908516)
4185,170318371002012,P1_011N,POINT (-87.69881543551045 41.884576305295745)
4186,170318371002012,P1_013N,POINT (-87.69833263012862 41.884406168115746)
4187,170318371002012,P1_003N,POINT (-87.69869142270083 41.88427612623159)
4188,170318371002012,P1_011N,POINT (-87.69790824938377 41.885062572544975)
4189,170318371002012,P1_006N,POINT (-87.69779462826152 41.884584230012905)
4190,170318371002012,P1_011N,POINT (-87.69768565032294 41.88489539094787)
4191,170318371002012,P1_013N,POINT (-87.69761588910809 41.884966813751305)
4192,170318371002012,P1_004N,POINT (-87.69760551790698 41.88536877206834)
4193,170318371002012,P1_003N,POINT (-87.69835935766649 41.88443076431145)
4194,170318371002012,P1_004N,POINT (-87.6981803342284 41.88425411765223)
4195,170318371002012,P1_003N,POINT (-87.69761090758045 41.88545661520427)
4196,170318371002012,P1_004N,POINT (-87.69758468335132 41.88544197116733)
4197,170318371002012,P1_004N,POINT (-87.69852048715798 41.88455541285206)
4198,170318371002012,P1_004N,POINT (-87.69861100256125 41.88466361414315)
4199,170318371002012,P1_015N,POINT (-87.69777602755998 41.8843057023616)
4200,170318371002012,P1_013N,POINT (-87.69852859481406 41.88436367814754)
4201,170318371002012,P1_004N,POINT (-87.69817707530744 41.88463744539414)
4202,170318371002012,P1_004N,POINT (-87.69852271259673 41.884167637490876)
4203,170318371002012,P1_019N,POINT (-87.69760948207178 41.885236258885435)
4204,170318371002012,P1_019N,POINT (-87.69833103137171 41.884727518893584)
4205,170318371002012,P1_013N,POINT (-87.6975529057127 41.88434372776482)
4206,170318371002012,P1_004N,POINT (-87.69755884265254 41.88435136735994)
4207,170318371002012,P1_006N,POINT (-87.69758919549291 41.884931866936775)
4208,170318371002012,P1_011N,POINT (-87.6978454998366 41.885029751173725)
4209,170318371002012,P1_004N,POINT (-87.69817601285355 41.88441555365465)
4210,170318371002012,P1_004N,POINT (-87.69791137741285 41.88476666557008)
4211,170318371002012,P1_011N,POINT (-87.69798958144135 41.88459837599184)
4212,170318371002012,P1_004N,POINT (-87.69823782394843 41.88462201388231)
4213,170318371002012,P1_011N,POINT (-87.69756189855279 41.885033376659436)
4214,170318371002012,P1_003N,POINT (-87.69788684042767 41.884934533047975)
4215,170318371002012,P1_006N,POINT (-87.69794521074854 41.884248618546025)
4216,170318371002012,P1_003N,POINT (-87.69756037041566 41.884217973454994)
4217,170318371002012,P1_003N,POINT (-87.69761159953248 41.88480763753526)
4218,170318371002012,P1_006N,POINT (-87.6984432078148 41.88447458497613)
4219,170318371002012,P1_004N,POINT (-87.69764858959195 41.88518798853731)
4220,170318371002012,P1_004N,POINT (-87.69760142783183 41.88476273843532)
4221,170318371002012,P1_004N,POINT (-87.69843568190277 41.8846957141226)
4222,170318371002012,P1_004N,POINT (-87.69872704172916 41.884634402503316)
4223,170318371002012,P1_003N,POINT (-87.69770082971074 41.88484580872596)
4224,170318371002012,P1_003N,POINT (-87.69831970622349 41.88447349970572)
4225,170318371002012,P1_004N,POINT (-87.69761990883451 41.88486880049342)
4226,170318371002012,P1_004N,POINT (-87.69857905430177 41.884578944789006)
4227,170318371002012,P1_003N,POINT (-87.69803984353064 41.8845414870324)
4228,170318371002012,P1_004N,POINT (-87.69831156545133 41.8843960906524)
4229,170318371002012,P1_004N,POINT (-87.69790993855554 41.88485633500635)
4230,170318371002012,P1_004N,POINT (-87.69768649282348 41.88464468215032)
4231,170318371002012,P1_004N,POINT (-87.69881315710592 41.88464950641234)
4232,170318371002012,P1_004N,POINT (-87.69832714385772 41.88422576576573)
4233,170318371002012,P1_004N,POINT (-87.69780086010881 41.88516294795235)
4234,170318371002012,P1_003N,POINT (-87.69880380303987 41.88450196388067)
4235,170318371002012,P1_004N,POINT (-87.69833911607415 41.884269992586006)
4236,170318371002012,P1_004N,POINT (-87.69765969727 41.88462210216954)
4237,170318371002012,P1_004N,POINT (-87.6978762625832 41.88482482647342)
4238,170318371002012,P1_004N,POINT (-87.69846999791854 41.88428155330069)
4239,170318371002012,P1_003N,POINT (-87.69853141428155 41.884470151661674)
4240,170318371002012,P1_004N,POINT (-87.69821359036811 41.88448285825038)
4241,170318371002012,P1_004N,POINT (-87.69790486637332 41.88437737550678)
4242,170318371002012,P1_013N,POINT (-87.69848347260692 41.88444684427853)
4243,170318371002012,P1_019N,POINT (-87.69848564799443 41.884521193502685)
4244,170318371002012,P1_015N,POINT (-87.6983244303799 41.884660001105104)
4245,170318371002012,P1_004N,POINT (-87.69766954448704 41.88487463763024)
4246,170318371002012,P1_006N,POINT (-87.6976693960648 41.88463759198627)
4247,170318371002012,P1_004N,POINT (-87.69879909320551 41.88463539258795)
4248,170318371002012,P1_006N,POINT (-87.69777911692134 41.884677934345866)
4249,170318371002012,P1_004N,POINT (-87.69838192327457 41.88428977068817)
4250,170318371002012,P1_004N,POINT (-87.69836048992619 41.88421959620306)
4251,170318371002012,P1_004N,POINT (-87.69761521981115 41.88445309077788)
4252,170318371002012,P1_003N,POINT (-87.69875115470037 41.884236169669535)
4253,170318371002012,P1_004N,POINT (-87.6985935730225 41.88471780487575)
4254,170318371002012,P1_004N,POINT (-87.69808379686924 41.88461063241781)
